product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,net_income_clean,revenue_clean,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
METHANOL AR,1.0,1400.0,0.0,1,1,0,0.0,0.0,2353,0.0,9e-06,0.997042,C,ABC/Pareto using total_trade_price revenue,draft
BATTERY AAA EVEREADY 2S,20.0,1400.0,1400.0,1,1,0,1400.0,1400.0,2354,1.0,9e-06,0.997051,C,ABC/Pareto using total_trade_price revenue,draft
HEMAFER-F 60MG/400MCG CAP,10.0,1400.0,1400.0,1,1,0,0.0,0.0,2355,0.0,9e-06,0.997059,C,ABC/Pareto using total_trade_price revenue,draft
PULSE OXIMETER ADULT WITH BATTERY (KINGMED),4.0,1400.0,1400.0,1,1,0,0.0,0.0,2356,0.0,9e-06,0.997068,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE WITH NEEDLE 3CC- LUER LOCK TIP (TERUMO),2.0,1400.0,596.0,1,1,0,596.0,1400.0,2357,0.425714,9e-06,0.997077,C,ABC/Pareto using total_trade_price revenue,draft
DREXABION OB,9.0,1395.0,1395.0,1,1,0,0.0,0.0,2358,0.0,9e-06,0.997085,C,ABC/Pareto using total_trade_price revenue,draft
DOXYPERL 100MG,10.0,1390.0,1390.0,1,1,0,0.0,0.0,2359,0.0,9e-06,0.997094,C,ABC/Pareto using total_trade_price revenue,draft
BUDESON 250MCG/ML (500MCG/2ML),2.0,1385.0,1385.0,1,1,0,0.0,0.0,2360,0.0,9e-06,0.997102,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 3X5 (SURGITECH),46.0,1380.0,180.0,2,2,0,180.0,300.0,2361,0.6,8e-06,0.997111,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL BLADES S12 (PARTNERS),5.0,1380.0,496.0,5,3,0,496.0,1080.0,2362,0.459259,8e-06,0.997119,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE CUFFED 8.0MM (ORMED),30.0,1380.0,1290.0,1,1,0,1290.0,1380.0,2363,0.934783,8e-06,0.997128,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE UNCUFFED 2.0MM (INDOPLAS),30.0,1380.0,1260.0,1,1,0,1260.0,1380.0,2364,0.913043,8e-06,0.997136,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE UNCUFFED 2.5MM (INDOPLAS),30.0,1380.0,1260.0,1,1,0,1260.0,1380.0,2365,0.913043,8e-06,0.997145,C,ABC/Pareto using total_trade_price revenue,draft
DOBUBAX 12.5MG/ML (250MG/20ML) 20ML,10.0,1380.0,1380.0,1,1,0,0.0,0.0,2366,0.0,8e-06,0.997153,C,ABC/Pareto using total_trade_price revenue,draft
GASTRODOL-H 10MG,6.0,1380.0,240.0,1,1,0,240.0,1380.0,2367,0.173913,8e-06,0.997162,C,ABC/Pareto using total_trade_price revenue,draft
WOK ASD CHEF CLASSIC 32CM,1.0,1375.8,1375.8,1,1,0,1375.8,1375.8,2368,1.0,8e-06,0.99717,C,ABC/Pareto using total_trade_price revenue,draft
IV ABBOCATH GAUGE 18 CANCARE,55.0,1375.0,1375.0,2,1,0,0.0,0.0,2369,0.0,8e-06,0.997178,C,ABC/Pareto using total_trade_price revenue,draft
SAPHLOR-100 100MG,9.0,1368.0,1164.0,4,4,0,252.0,456.0,2370,0.552632,8e-06,0.997187,C,ABC/Pareto using total_trade_price revenue,draft
LEVONOVA 500MG,11.0,1364.0,1364.0,2,1,0,0.0,0.0,2371,0.0,8e-06,0.997195,C,ABC/Pareto using total_trade_price revenue,draft
SANOXIN-1000,10.0,1360.0,1360.0,1,1,0,1360.0,1360.0,2372,1.0,8e-06,0.997204,C,ABC/Pareto using total_trade_price revenue,draft
ATORSAPH-80 80MG,4.0,1360.0,1360.0,1,1,0,0.0,0.0,2373,0.0,8e-06,0.997212,C,ABC/Pareto using total_trade_price revenue,draft
SALBUSAPH 1MG/ML,10.0,1350.0,1350.0,1,1,0,0.0,0.0,2374,0.0,8e-06,0.99722,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 1CC - TERUMO,1.5,1350.0,210.0,1,1,0,210.0,1350.0,2375,0.155556,8e-06,0.997229,C,ABC/Pareto using total_trade_price revenue,draft
PLASTIC ENVELOPE ORD. G-4,180.0,1350.0,1350.0,1,1,0,1350.0,1350.0,2376,1.0,8e-06,0.997237,C,ABC/Pareto using total_trade_price revenue,draft
BOUFFANT CAP S21,9.0,1350.0,350.0,3,2,0,350.0,1050.0,2377,0.333333,8e-06,0.997245,C,ABC/Pareto using total_trade_price revenue,draft
IBUPROFEN 100MG/5ML SUSP (IBUSAPH),50.0,1350.0,1350.0,1,1,0,0.0,0.0,2378,0.0,8e-06,0.997253,C,ABC/Pareto using total_trade_price revenue,draft
DOUBLE OUTLET,10.0,1350.0,450.0,1,1,0,450.0,1350.0,2379,0.333333,8e-06,0.997262,C,ABC/Pareto using total_trade_price revenue,draft
URISOL 100MG,22.0,1343.0,1283.0,4,2,0,0.0,0.0,2380,0.0,8e-06,0.99727,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE CUFFED 5.0MM (ORMED),29.0,1334.0,1247.0,1,1,0,1247.0,1334.0,2381,0.934783,8e-06,0.997278,C,ABC/Pareto using total_trade_price revenue,draft
MOXYLOR 125MG/5ML,95.0,1330.0,1330.0,2,2,0,0.0,0.0,2382,0.0,8e-06,0.997286,C,ABC/Pareto using total_trade_price revenue,draft
HEMAGLOB 500MG,10.0,1330.0,1330.0,1,1,0,0.0,0.0,2383,0.0,8e-06,0.997295,C,ABC/Pareto using total_trade_price revenue,draft
PILOT MARKER BLACK,44.0,1327.0,303.0,3,2,0,303.0,1327.0,2384,0.228335,8e-06,0.997303,C,ABC/Pareto using total_trade_price revenue,draft
INOXIN 250MCG TAB,5.0,1325.0,1325.0,1,1,0,0.0,0.0,2385,0.0,8e-06,0.997311,C,ABC/Pareto using total_trade_price revenue,draft
MICROSCOT 20MG,15.0,1320.0,1320.0,1,1,0,0.0,0.0,2386,0.0,8e-06,0.997319,C,ABC/Pareto using total_trade_price revenue,draft
RANZOLE VIALS,4.0,1320.0,0.0,1,1,0,0.0,0.0,2387,0.0,8e-06,0.997327,C,ABC/Pareto using total_trade_price revenue,draft
SPIROCARE-25 25MG,5.0,1310.0,1310.0,3,1,0,0.0,0.0,2388,0.0,8e-06,0.997335,C,ABC/Pareto using total_trade_price revenue,draft
HISTAZYN 12.5MG/5ML,110.0,1309.0,1309.0,2,2,0,0.0,0.0,2389,0.0,8e-06,0.997343,C,ABC/Pareto using total_trade_price revenue,draft
OXYGEN TANK REGULATOR - YR88,1.0,1300.0,200.0,1,1,0,200.0,1300.0,2390,0.153846,8e-06,0.997351,C,ABC/Pareto using total_trade_price revenue,draft
INSULIN SYRINGE 1ML BD 6MM,1.0,1300.0,650.0,1,1,0,650.0,1300.0,2391,0.5,8e-06,0.997359,C,ABC/Pareto using total_trade_price revenue,draft
DPMYCIN 125MG/5ML,5.0,1300.0,0.0,1,1,0,0.0,0.0,2392,0.0,8e-06,0.997367,C,ABC/Pareto using total_trade_price revenue,draft
INFAMIX 50MG/5ML,100.0,1300.0,0.0,1,1,0,0.0,0.0,2393,0.0,8e-06,0.997375,C,ABC/Pareto using total_trade_price revenue,draft
CEFIXSAPH-100 100MG/5ML,10.0,1300.0,0.0,1,1,0,0.0,0.0,2394,0.0,8e-06,0.997383,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE DIAPER NEWBORN (WATSON),179.0,1297.75,877.75,4,4,0,798.0,1218.0,2395,0.655172,8e-06,0.997391,C,ABC/Pareto using total_trade_price revenue,draft
ROVASU-20 20MG,4.0,1284.0,1034.4,1,1,0,1034.4,1284.0,2396,0.805607,8e-06,0.997399,C,ABC/Pareto using total_trade_price revenue,draft
WHITE BOARD MARKER,58.0,1276.0,1186.0,4,3,0,130.0,220.0,2397,0.590909,8e-06,0.997407,C,ABC/Pareto using total_trade_price revenue,draft
CARVETOP 25 MG,3.0,1275.0,1275.0,1,1,0,0.0,0.0,2398,0.0,8e-06,0.997415,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES (M) - DR. CHOICE,5.0,1275.0,975.0,2,2,0,975.0,1275.0,2399,0.764706,8e-06,0.997423,C,ABC/Pareto using total_trade_price revenue,draft
AGORAM 50MG CAP,10.0,1270.0,922.5,1,1,0,922.5,1270.0,2400,0.726378,8e-06,0.99743,C,ABC/Pareto using total_trade_price revenue,draft
IBUFEN 400MG TAB,21.0,1265.0,1265.0,6,6,0,0.0,0.0,2401,0.0,8e-06,0.997438,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE PARTNERS 4.0,21.0,1260.0,1260.0,2,2,0,1200.0,1200.0,2402,1.0,8e-06,0.997446,C,ABC/Pareto using total_trade_price revenue,draft
PHILPARA 500MG,35.0,1260.0,1260.0,2,1,0,0.0,0.0,2403,0.0,8e-06,0.997454,C,ABC/Pareto using total_trade_price revenue,draft
RHEA 50MG,1.0,1256.0,394.0,3,2,0,394.0,1256.0,2404,0.313694,8e-06,0.997461,C,ABC/Pareto using total_trade_price revenue,draft
NOVAKAST 5MG,4.0,1252.0,1252.0,2,1,0,0.0,0.0,2405,0.0,8e-06,0.997469,C,ABC/Pareto using total_trade_price revenue,draft
HYDROGEN PEROXIDE AGUAPER,50.0,1250.0,500.0,1,1,0,500.0,1250.0,2406,0.4,8e-06,0.997477,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 50CC 21GX1-1/2 (COSMED),5.0,1250.0,1250.0,1,1,0,1250.0,1250.0,2407,1.0,8e-06,0.997484,C,ABC/Pareto using total_trade_price revenue,draft
MYDOXY 100MG,10.0,1250.0,1250.0,1,1,0,0.0,0.0,2408,0.0,8e-06,0.997492,C,ABC/Pareto using total_trade_price revenue,draft
CONDOM CATHETER MEDIUM (ORMED),50.0,1250.0,1250.0,1,1,0,0.0,0.0,2409,0.0,8e-06,0.9975,C,ABC/Pareto using total_trade_price revenue,draft
AMLOTHIN 5MG,50.0,1250.0,1250.0,2,1,0,0.0,0.0,2410,0.0,8e-06,0.997507,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE PARTNERS 5.0,26.0,1248.0,1248.0,3,2,0,0.0,0.0,2411,0.0,8e-06,0.997515,C,ABC/Pareto using total_trade_price revenue,draft
KARVIDOL 25MG,4.0,1245.0,1245.0,2,2,0,0.0,0.0,2412,0.0,8e-06,0.997523,C,ABC/Pareto using total_trade_price revenue,draft
EFFEZIDINE 35MG TAB,17.0,1241.0,1241.0,1,1,0,0.0,0.0,2413,0.0,8e-06,0.99753,C,ABC/Pareto using total_trade_price revenue,draft
CLOXACIN 250MG/5ML,40.0,1240.0,281.2,1,1,0,281.2,1240.0,2414,0.226774,8e-06,0.997538,C,ABC/Pareto using total_trade_price revenue,draft
"NYSTRIN 100,000 IU/ML",14.0,1232.0,711.4,2,2,0,359.4,880.0,2415,0.408409,8e-06,0.997546,C,ABC/Pareto using total_trade_price revenue,draft
GLIMIDE 5MG,53.0,1219.0,1188.0,7,7,0,15.0,46.0,2416,0.326087,7e-06,0.997553,C,ABC/Pareto using total_trade_price revenue,draft
RANZOLE - 20,8.0,1216.0,843.36,4,4,0,363.36,1104.0,2417,0.32913,7e-06,0.997561,C,ABC/Pareto using total_trade_price revenue,draft
NICARDIMED 1MG/ML (10MG/ML),2.0,1210.0,1210.0,1,1,0,0.0,0.0,2418,0.0,7e-06,0.997568,C,ABC/Pareto using total_trade_price revenue,draft
TELMIBET 80MG,10.0,1210.0,1210.0,1,1,0,0.0,0.0,2419,0.0,7e-06,0.997575,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE DIAPER ADULT MEDIUM (HEXACARE),7.0,1204.0,1066.4,3,2,0,34.4,172.0,2420,0.2,7e-06,0.997583,C,ABC/Pareto using total_trade_price revenue,draft
LAVANDER TAC 5ML - SUREGUARD,3.0,1200.0,0.0,1,1,0,0.0,0.0,2421,0.0,7e-06,0.99759,C,ABC/Pareto using total_trade_price revenue,draft
AIR PURIFIER - KAISA VILLA,1.0,1200.0,1200.0,1,1,0,0.0,0.0,2422,0.0,7e-06,0.997598,C,ABC/Pareto using total_trade_price revenue,draft
ISOPROPYL ALCOHOL 70% NO LABEL,10.0,1200.0,600.0,1,1,0,600.0,1200.0,2423,0.5,7e-06,0.997605,C,ABC/Pareto using total_trade_price revenue,draft
KINGEVER AA,10.0,1200.0,1200.0,2,2,0,0.0,0.0,2424,0.0,7e-06,0.997612,C,ABC/Pareto using total_trade_price revenue,draft
KINGEVER AAA,10.0,1200.0,1200.0,2,2,0,0.0,0.0,2425,0.0,7e-06,0.99762,C,ABC/Pareto using total_trade_price revenue,draft
ARM SLING LARGE,25.0,1200.0,755.0,2,2,0,755.0,1200.0,2426,0.629167,7e-06,0.997627,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 1CC -SURE SHOT,5.0,1200.0,1200.0,1,1,0,0.0,0.0,2427,0.0,7e-06,0.997634,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 3CC G23- SURE SHOT,5.0,1200.0,1200.0,1,1,0,0.0,0.0,2428,0.0,7e-06,0.997642,C,ABC/Pareto using total_trade_price revenue,draft
NON STERILE GAUZE 4X4,10.0,1200.0,600.0,1,1,0,600.0,1200.0,2429,0.5,7e-06,0.997649,C,ABC/Pareto using total_trade_price revenue,draft
1KG GRANULES WHITE CHLORINE,10.0,1200.0,1200.0,1,1,0,0.0,0.0,2430,0.0,7e-06,0.997657,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE CUFFED 7.0MM (PARTNERS),20.0,1200.0,580.0,1,1,0,580.0,1200.0,2431,0.483333,7e-06,0.997664,C,ABC/Pareto using total_trade_price revenue,draft
VERTISAPH-16 16MG,5.0,1200.0,1200.0,1,1,0,0.0,0.0,2432,0.0,7e-06,0.997671,C,ABC/Pareto using total_trade_price revenue,draft
IV WRIST SPLINT NEONATE,30.0,1200.0,1050.0,2,2,0,250.0,400.0,2433,0.625,7e-06,0.997679,C,ABC/Pareto using total_trade_price revenue,draft
FLOURESCENT TUBE LIGHT (DAYLIGHT) 40W WITH STARTER,10.0,1200.0,1200.0,1,1,0,0.0,0.0,2434,0.0,7e-06,0.997686,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES MEDIUM NITRILE NONSTERILE (DR.GREG),6.0,1200.0,1200.0,2,2,0,0.0,0.0,2435,0.0,7e-06,0.997693,C,ABC/Pareto using total_trade_price revenue,draft
GABASAPH-300MG,8.0,1200.0,1200.0,5,4,0,0.0,0.0,2436,0.0,7e-06,0.997701,C,ABC/Pareto using total_trade_price revenue,draft
"SAM SPLINT, SMALL 9 INCHES",8.0,1200.0,1200.0,1,1,0,0.0,0.0,2437,0.0,7e-06,0.997708,C,ABC/Pareto using total_trade_price revenue,draft
COVER GLASS CLEAR 22X22MM (CITOTEST),20.0,1200.0,1200.0,1,1,0,0.0,0.0,2438,0.0,7e-06,0.997716,C,ABC/Pareto using total_trade_price revenue,draft
LANCET G21,3.0,1200.0,231.0,1,1,0,231.0,1200.0,2439,0.1925,7e-06,0.997723,C,ABC/Pareto using total_trade_price revenue,draft
XRAY ENVELOPE 11X14,3.0,1200.0,90.0,2,1,0,90.0,1200.0,2440,0.075,7e-06,0.99773,C,ABC/Pareto using total_trade_price revenue,draft
MALLEABLE RETRACTOR SIZE 12''X2 1/2'',2.0,1200.0,0.0,1,1,0,0.0,0.0,2441,0.0,7e-06,0.997738,C,ABC/Pareto using total_trade_price revenue,draft
DIGITAL FOREHEAD THERMOMETER INFRARED (DELI),2.0,1198.0,1198.0,1,1,0,0.0,0.0,2442,0.0,7e-06,0.997745,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE DIAPER ADULT LARGE (SURE-GUARD),7.0,1190.0,722.4,1,1,0,722.4,1190.0,2443,0.607059,7e-06,0.997752,C,ABC/Pareto using total_trade_price revenue,draft
TOVIT 60ML SYR,66.0,1188.0,1188.0,2,1,0,0.0,0.0,2444,0.0,7e-06,0.99776,C,ABC/Pareto using total_trade_price revenue,draft
EUROMED 0.9% SODIUM CHLORIDE 9MG/ML 50ML,30.0,1185.0,1185.0,1,1,0,0.0,0.0,2445,0.0,7e-06,0.997767,C,ABC/Pareto using total_trade_price revenue,draft
AMIODAL 50MG/ML (150MG/3ML),1.0,1181.0,194.0,1,1,0,194.0,1181.0,2446,0.164268,7e-06,0.997774,C,ABC/Pareto using total_trade_price revenue,draft
TRASH BAG - YELLOW - SMALL,9.0,1170.0,1170.0,1,1,0,0.0,0.0,2447,0.0,7e-06,0.997781,C,ABC/Pareto using total_trade_price revenue,draft
KEJIE ID CARD CASE ASSTD T-732H 85X55MM,180.0,1170.0,1170.0,1,1,0,0.0,0.0,2448,0.0,7e-06,0.997789,C,ABC/Pareto using total_trade_price revenue,draft
LANCET G23 (SURGITECH),7.0,1170.0,725.0,2,2,0,725.0,1170.0,2449,0.619658,7e-06,0.997796,C,ABC/Pareto using total_trade_price revenue,draft
INK BLACK BTD-60BK (BROTHER),3.0,1170.0,0.0,1,1,0,0.0,0.0,2450,0.0,7e-06,0.997803,C,ABC/Pareto using total_trade_price revenue,draft
RIBER 500MG,13.0,1170.0,1170.0,3,3,0,0.0,0.0,2451,0.0,7e-06,0.99781,C,ABC/Pareto using total_trade_price revenue,draft
LABORATORY TIMER (GENERIC),4.0,1160.0,1160.0,1,1,0,0.0,0.0,2452,0.0,7e-06,0.997817,C,ABC/Pareto using total_trade_price revenue,draft
ULTRASOUND TRANSMISSION GEL 5 LITERS,2.0,1160.0,970.0,2,2,0,390.0,580.0,2453,0.672414,7e-06,0.997824,C,ABC/Pareto using total_trade_price revenue,draft
TOILET TISSUE 12'S (FEMME),11.0,1155.0,821.0,2,2,0,821.0,1155.0,2454,0.710823,7e-06,0.997832,C,ABC/Pareto using total_trade_price revenue,draft
ASMAIR,100.0,1150.0,1150.0,1,1,0,0.0,0.0,2455,0.0,7e-06,0.997839,C,ABC/Pareto using total_trade_price revenue,draft
EUROMET,50.0,1150.0,1150.0,1,1,0,0.0,0.0,2456,0.0,7e-06,0.997846,C,ABC/Pareto using total_trade_price revenue,draft
LATEX EXAMINATION GLOVES MEDIUM INDOPLAS,5.0,1150.0,1150.0,1,1,0,0.0,0.0,2457,0.0,7e-06,0.997853,C,ABC/Pareto using total_trade_price revenue,draft
RENITE-5 XL 5MG,5.0,1150.0,0.0,1,1,0,0.0,0.0,2458,0.0,7e-06,0.99786,C,ABC/Pareto using total_trade_price revenue,draft
BP INFLATION BAG RUBBER ADULT (DENJECT),10.0,1150.0,220.0,1,1,0,220.0,1150.0,2459,0.191304,7e-06,0.997867,C,ABC/Pareto using total_trade_price revenue,draft
GOPRIME IV,5.0,1150.0,1150.0,1,1,0,1150.0,1150.0,2460,1.0,7e-06,0.997874,C,ABC/Pareto using total_trade_price revenue,draft
DIAHIST 12.5MG/5ML SYR,82.0,1148.0,1148.0,2,2,0,0.0,0.0,2461,0.0,7e-06,0.997881,C,ABC/Pareto using total_trade_price revenue,draft
BUSCOPAN 10MG,35.0,1146.25,0.0,1,1,0,0.0,0.0,2462,0.0,7e-06,0.997888,C,ABC/Pareto using total_trade_price revenue,draft
ALLECUR P,72.0,1144.8,1144.8,1,1,0,0.0,0.0,2463,0.0,7e-06,0.997895,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE CUFFED 6.0MM (PARTNERS),19.0,1140.0,551.0,1,1,0,551.0,1140.0,2464,0.483333,7e-06,0.997902,C,ABC/Pareto using total_trade_price revenue,draft
KELCITRA 1080MG,3.0,1140.0,1140.0,1,1,0,0.0,0.0,2465,0.0,7e-06,0.997909,C,ABC/Pareto using total_trade_price revenue,draft
VENTOMAX 2MG/5ML 60ML SYRUP,71.0,1136.0,284.0,1,1,0,284.0,1136.0,2466,0.25,7e-06,0.997916,C,ABC/Pareto using total_trade_price revenue,draft
LIQUID HAND SOAP 750ML (BODY TREATS),10.0,1130.0,1130.0,1,1,0,0.0,0.0,2467,0.0,7e-06,0.997923,C,ABC/Pareto using total_trade_price revenue,draft
SAPHLOR PLUS-62.5 50MG/12.5MG,9.0,1125.0,1125.0,3,3,0,250.0,250.0,2468,1.0,7e-06,0.99793,C,ABC/Pareto using total_trade_price revenue,draft
ZETIFEN 250MG/5ML SYR,32.0,1123.84,1123.84,2,2,0,0.0,0.0,2469,0.0,7e-06,0.997937,C,ABC/Pareto using total_trade_price revenue,draft
FLUIFORT-M 250MG SUS,32.0,1120.0,1120.0,2,2,0,0.0,0.0,2470,0.0,7e-06,0.997944,C,ABC/Pareto using total_trade_price revenue,draft
PHILIPPINE FLAG,8.0,1120.0,480.0,2,2,0,480.0,1120.0,2471,0.428571,7e-06,0.997951,C,ABC/Pareto using total_trade_price revenue,draft
FORALIVIT,5.0,1113.75,1113.75,1,1,0,0.0,0.0,2472,0.0,7e-06,0.997958,C,ABC/Pareto using total_trade_price revenue,draft
KIDDIREL 15ML,27.0,1107.0,1083.0,3,3,0,468.0,492.0,2473,0.95122,7e-06,0.997964,C,ABC/Pareto using total_trade_price revenue,draft
SAFEGUARD 90G,30.0,1104.45,395.55,1,1,0,395.55,1104.45,2474,0.358142,7e-06,0.997971,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE PARTNERS 2.0,24.0,1104.0,1104.0,3,3,0,0.0,0.0,2475,0.0,7e-06,0.997978,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 2X5 (INDOPLAS),92.0,1104.0,772.0,3,3,0,772.0,1104.0,2476,0.699275,7e-06,0.997985,C,ABC/Pareto using total_trade_price revenue,draft
RAMTREX,11.0,1102.0,1079.5,2,2,0,527.5,550.0,2477,0.959091,7e-06,0.997991,C,ABC/Pareto using total_trade_price revenue,draft
N/10 HYDROCHLORIC ACID 500ML,5.0,1100.0,1100.0,1,1,0,0.0,0.0,2478,0.0,7e-06,0.997998,C,ABC/Pareto using total_trade_price revenue,draft
CERVICAL COLLAR SMALL,2.0,1100.0,670.0,1,1,0,670.0,1100.0,2479,0.609091,7e-06,0.998005,C,ABC/Pareto using total_trade_price revenue,draft
GAUZE PAD 4X4-SUREGUARD,5.0,1100.0,1100.0,1,1,0,0.0,0.0,2480,0.0,7e-06,0.998012,C,ABC/Pareto using total_trade_price revenue,draft
ALCOHOL 3.785 LITERS 70%,5.0,1100.0,1100.0,1,1,0,0.0,0.0,2481,0.0,7e-06,0.998019,C,ABC/Pareto using total_trade_price revenue,draft
AEROSOL MASK PEDIA (ORMED),20.0,1100.0,800.0,2,2,0,800.0,1100.0,2482,0.727273,7e-06,0.998025,C,ABC/Pareto using total_trade_price revenue,draft
PLASTER ADHESIVE BANDAGE WATER RESIST (MEDIPLAST),11.0,1100.0,1100.0,2,2,0,0.0,0.0,2483,0.0,7e-06,0.998032,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES LARGE LATEX NONSTERILE (PROCARE),5.0,1100.0,65.0,1,1,0,65.0,1100.0,2484,0.059091,7e-06,0.998039,C,ABC/Pareto using total_trade_price revenue,draft
ANTI HUMAN GLOBULIN (EPICLONE),1.0,1100.0,0.0,1,1,0,0.0,0.0,2485,0.0,7e-06,0.998046,C,ABC/Pareto using total_trade_price revenue,draft
LORASAPH 10MG,9.0,1092.0,987.0,3,3,0,0.0,0.0,2486,0.0,7e-06,0.998052,C,ABC/Pareto using total_trade_price revenue,draft
BERCEF 50MG/ML,26.0,1092.0,1092.0,3,3,0,0.0,0.0,2487,0.0,7e-06,0.998059,C,ABC/Pareto using total_trade_price revenue,draft
MICRO CENTRIFUGE TUBE 1.5MLX500'S TRULAB,1.0,1090.0,330.0,1,1,0,330.0,1090.0,2488,0.302752,7e-06,0.998066,C,ABC/Pareto using total_trade_price revenue,draft
HYPERSTOP 25MG,32.0,1088.0,1088.0,5,5,0,0.0,0.0,2489,0.0,7e-06,0.998072,C,ABC/Pareto using total_trade_price revenue,draft
FOLISAPH 5MG,10.0,1080.0,1080.0,1,1,0,0.0,0.0,2490,0.0,7e-06,0.998079,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE UNCUFFED 3.0MM (PARTNERS),18.0,1080.0,504.0,1,1,0,504.0,1080.0,2491,0.466667,7e-06,0.998086,C,ABC/Pareto using total_trade_price revenue,draft
LEFESONE 10MG/5ML,20.0,1080.0,1080.0,1,1,0,0.0,0.0,2492,0.0,7e-06,0.998092,C,ABC/Pareto using total_trade_price revenue,draft
BRICALIN 500MCG/ML,1.0,1076.0,159.0,1,1,0,159.0,1076.0,2493,0.14777,7e-06,0.998099,C,ABC/Pareto using total_trade_price revenue,draft
WOODEN APPLICATOR STICK : NON STERILE - PARTNERS,5.0,1075.0,156.0,2,2,0,156.0,645.0,2494,0.24186,7e-06,0.998106,C,ABC/Pareto using total_trade_price revenue,draft
BERCEF 50MG/ML DROPS,24.0,1074.96,2433.36,7,6,0,0.0,0.0,2495,0.0,7e-06,0.998112,C,ABC/Pareto using total_trade_price revenue,draft
PARACETAMOL MYREX 250MG/5ML,71.0,1065.0,915.0,3,3,0,765.0,915.0,2496,0.836066,7e-06,0.998119,C,ABC/Pareto using total_trade_price revenue,draft
HIVENT EM 1MG/ML,46.0,1060.0,265.0,5,3,0,0.0,795.0,2497,0.0,7e-06,0.998125,C,ABC/Pareto using total_trade_price revenue,draft
STAMP PAD,22.0,1056.0,120.0,3,2,0,120.0,480.0,2498,0.25,6e-06,0.998132,C,ABC/Pareto using total_trade_price revenue,draft
SAPHZINE 10MG,25.0,1050.0,1050.0,3,3,0,0.0,0.0,2499,0.0,6e-06,0.998138,C,ABC/Pareto using total_trade_price revenue,draft
TEMPMED 250MG/5ML,75.0,1050.0,1050.0,1,1,0,0.0,0.0,2500,0.0,6e-06,0.998145,C,ABC/Pareto using total_trade_price revenue,draft
ASEPTO IRRIGATING BULB 30ML- SIMPLEX,30.0,1050.0,790.0,2,1,0,790.0,1050.0,2501,0.752381,6e-06,0.998151,C,ABC/Pareto using total_trade_price revenue,draft
DENTAL NEEDLE G27 SHORT-DENJECT,3.0,1050.0,141.0,1,1,0,141.0,1050.0,2502,0.134286,6e-06,0.998157,C,ABC/Pareto using total_trade_price revenue,draft
LORASAPH 10MG TAB,10.0,1050.0,1050.0,1,1,0,0.0,0.0,2503,0.0,6e-06,0.998164,C,ABC/Pareto using total_trade_price revenue,draft
FOLEY CATHETER 2WAY FR18 30ML (KENXIN),30.0,1050.0,690.0,1,1,0,690.0,1050.0,2504,0.657143,6e-06,0.99817,C,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 7.5% 1G (JCHIEME),1.0,1050.0,700.0,1,1,0,700.0,1050.0,2505,0.666667,6e-06,0.998177,C,ABC/Pareto using total_trade_price revenue,draft
ROSUVIN 20MG,5.0,1050.0,1050.0,1,1,0,0.0,0.0,2506,0.0,6e-06,0.998183,C,ABC/Pareto using total_trade_price revenue,draft
CALCULATOR MX120B (CASIO),2.0,1040.0,100.0,1,1,0,100.0,1040.0,2507,0.096154,6e-06,0.99819,C,ABC/Pareto using total_trade_price revenue,draft
MILGESIC FORTE 500MG TAB,22.0,1034.0,1034.0,4,4,0,0.0,0.0,2508,0.0,6e-06,0.998196,C,ABC/Pareto using total_trade_price revenue,draft
T.TUBE FR.18,5.0,1025.0,975.0,1,1,0,975.0,1025.0,2509,0.95122,6e-06,0.998202,C,ABC/Pareto using total_trade_price revenue,draft
